0.0333918493034151,-0.0233891211063405,0.0240913659722361,-0.0421642066117791,0.0385781991060924,-0.0239979100919297,0.0469636879407866,-0.00818311740952698,0.0431344545396283,-0.0151619724298055,0.00366976581418001,0.00189592260293542,-0.00767682195190115,-0.00340172098789783,-0.0113638151945833,-0.034697331666527,-0.0201276067780894,0.0068459230933617
0.0334458435712112,-0.0234535166581641,0.0249057945830019,-0.042679369123213,0.0382861140194566,-0.0239681507718204,0.0467286111720345,-0.00916927131960581,0.0449598956725109,-0.0158839579185352,0.00408168351433718,0.00175637390248062,-0.00823500682638004,-0.00478493898831876,-0.0120659080901926,-0.0354224775041089,-0.0225435204222972,0.00409964159103341
0.0335100992119019,-0.0236431828667272,0.0246943428321014,-0.0427519706922102,0.0374988502264728,-0.0239768765286987,0.0464360025516332,-0.00959865319016766,0.0456725882693035,-0.0158456988594272,0.00238778393665751,0.00321690181092373,-0.00726220849903019,-0.00825542766080791,-0.011556420307467,-0.0351361049446327,-0.0194795586797387,-0.00126348628391673
0.0337591766516663,-0.0238834617242598,0.0247086459570407,-0.0425388392676714,0.0362511856039875,-0.0236735410128149,0.0461620517624422,-0.00994476066382617,0.0453888487977139,-0.0150086131820265,-6.80407254205727e-05,0.00599268449294485,-0.00786445863413126,-0.00780875322129792,-0.0104351237571366,-0.0322899521260832,-0.0147961898728042,-0.00610401132145981
0.0339313609960976,-0.0237582546519188,0.0247776743526389,-0.0422995495803572,0.0352861890969576,-0.023675680433928,0.0443766569290487,-0.0106727096982284,0.0463264529882143,-0.0153856853624797,0.00039160339904731,0.00714523154592333,-0.00778108976649947,-0.00734775091503337,-0.0110524015544477,-0.0291990874124832,-0.0124522627638283,-0.00692319837904755
0.0339426006700008,-0.0233875755407199,0.0252336021818443,-0.0428278182113733,0.0345950136269916,-0.0219973504601218,0.0441468633739125,-0.0117905794664069,0.04633760984091,-0.0167247559910018,-0.000263118485989856,0.0083844150261285,-0.0067652996466149,-0.0111784527732901,-0.0111891970656829,-0.0295709419679301,-0.0123892774617413,-0.00733726265442326
0.0340020533786678,-0.023031675583632,0.0250096717420744,-0.042711688580623,0.0350504485761388,-0.0212768780100973,0.0446543503340141,-0.0122446294075029,0.0460716960905929,-0.0174657460414664,-0.000522080944032579,0.00898586567209825,-0.00647539438488565,-0.0128723855930903,-0.0113881199671612,-0.0303077018753217,-0.0118639661585289,-0.00798273557390503
0.0341014983688909,-0.0229550206379592,0.0234075462444815,-0.0420167474411779,0.0342352059823727,-0.0190885460833763,0.0438142624876779,-0.0130573064401015,0.0463172871078908,-0.0187683056744944,-0.000339010493489255,0.00825522946422759,-0.00946729552826478,-0.00857688758775709,-0.00776936351210924,-0.0304166076359026,-0.00978964857229973,-0.0083533490930175
0.0341843123234644,-0.0231534910246727,0.022890706915391,-0.0413476505677801,0.0338670594340465,-0.0173701531759518,0.0440193457887368,-0.0143467900466904,0.0475434507132559,-0.0199540159691943,-0.00102165521688315,0.00762579355865446,-0.00988182313001867,-0.00576358046261528,-0.00432784732426506,-0.0285351661427447,-0.0079766026573279,-0.0121782743165891
0.0341283522771889,-0.0232740628096149,0.0212193153132923,-0.0408663292072954,0.0344394676736671,-0.0155325959085393,0.0443019951811081,-0.015609637441264,0.0472720194317112,-0.0195210942565011,-0.000186652089947892,0.0048767303892006,-0.00929705488036703,-0.00375021394922222,-0.003570097775002,-0.0249161224646721,-0.00692744530711231,-0.0152471181027817
0.0342578816082379,-0.023779837731083,0.0183385062359402,-0.0383533803173214,0.0326752738707919,-0.0147189685266191,0.0425195421594832,-0.0162421932314185,0.0472974338705918,-0.021756719082023,-0.00417654199704295,0.00388064389234517,-0.0117328384308945,0.000475140303447166,0.00204817177776577,-0.0195248346482606,-2.42973757273723e-05,-0.0202031232466223
0.0344010360507719,-0.0244429616856015,0.0148267673654002,-0.0340986157557287,0.0307798605991249,-0.0144100782308252,0.0403818102322785,-0.016649081791135,0.0454276242967765,-0.0243076541388683,-0.00781247010502489,0.00258867917062042,-0.0141663580109067,0.00529522990822233,0.00711466670602939,-0.0143769617516012,0.00966624715985839,-0.0295874120115092
